[seq_id=1] agent_inference: LNA=1, Filter=0, Mixer=-1.589dBm, IFAmp=4.501dB, EVM=99.978%, Status=0
[seq_id=597] agent_inference: LNA=1, Filter=0, Mixer=2.762dBm, IFAmp=2.421dB, EVM=75.722%, Status=0
[seq_id=598] agent_inference: LNA=1, Filter=0, Mixer=2.724dBm, IFAmp=2.341dB, EVM=75.791%, Status=0
[seq_id=599] agent_inference: LNA=1, Filter=0, Mixer=2.751dBm, IFAmp=2.397dB, EVM=75.756%, Status=0
[seq_id=600] agent_inference: LNA=1, Filter=0, Mixer=2.752dBm, IFAmp=2.413dB, EVM=75.645%, Status=0
[seq_id=601] agent_inference: LNA=1, Filter=0, Mixer=2.726dBm, IFAmp=2.417dB, EVM=75.800%, Status=0
[seq_id=602] agent_inference: LNA=1, Filter=0, Mixer=2.715dBm, IFAmp=2.395dB, EVM=75.837%, Status=0
[seq_id=603] agent_inference: LNA=1, Filter=0, Mixer=2.738dBm, IFAmp=2.371dB, EVM=75.711%, Status=0
[seq_id=604] agent_inference: LNA=1, Filter=0, Mixer=2.721dBm, IFAmp=2.351dB, EVM=75.796%, Status=0
[seq_id=605] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.431dB, EVM=75.823%, Status=0
[seq_id=606] agent_inference: LNA=1, Filter=0, Mixer=2.735dBm, IFAmp=2.378dB, EVM=75.816%, Status=0
[seq_id=607] agent_inference: LNA=1, Filter=0, Mixer=2.742dBm, IFAmp=2.364dB, EVM=75.722%, Status=0
[seq_id=608] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.383dB, EVM=75.733%, Status=0
[seq_id=609] agent_inference: LNA=1, Filter=0, Mixer=2.740dBm, IFAmp=2.411dB, EVM=75.802%, Status=0
[seq_id=610] agent_inference: LNA=1, Filter=0, Mixer=2.725dBm, IFAmp=2.372dB, EVM=75.718%, Status=0
[seq_id=611] agent_inference: LNA=1, Filter=0, Mixer=2.746dBm, IFAmp=2.375dB, EVM=75.711%, Status=0
[seq_id=612] agent_inference: LNA=1, Filter=0, Mixer=2.730dBm, IFAmp=2.382dB, EVM=75.855%, Status=0
[seq_id=613] agent_inference: LNA=1, Filter=0, Mixer=2.733dBm, IFAmp=2.390dB, EVM=75.815%, Status=0
[seq_id=614] agent_inference: LNA=1, Filter=0, Mixer=2.729dBm, IFAmp=2.370dB, EVM=75.810%, Status=0
[seq_id=615] agent_inference: LNA=1, Filter=0, Mixer=2.760dBm, IFAmp=2.437dB, EVM=75.819%, Status=0
[seq_id=616] agent_inference: LNA=1, Filter=0, Mixer=2.733dBm, IFAmp=2.398dB, EVM=75.837%, Status=0
[seq_id=617] agent_inference: LNA=1, Filter=0, Mixer=2.760dBm, IFAmp=2.351dB, EVM=75.627%, Status=0
[seq_id=618] agent_inference: LNA=1, Filter=0, Mixer=2.705dBm, IFAmp=2.414dB, EVM=75.867%, Status=0
[seq_id=619] agent_inference: LNA=1, Filter=0, Mixer=2.772dBm, IFAmp=2.380dB, EVM=75.658%, Status=0
[seq_id=620] agent_inference: LNA=1, Filter=0, Mixer=2.753dBm, IFAmp=2.331dB, EVM=75.675%, Status=0
[seq_id=621] agent_inference: LNA=1, Filter=0, Mixer=2.716dBm, IFAmp=2.390dB, EVM=75.886%, Status=0
[seq_id=622] agent_inference: LNA=1, Filter=0, Mixer=2.727dBm, IFAmp=2.386dB, EVM=75.746%, Status=0
[seq_id=623] agent_inference: LNA=1, Filter=0, Mixer=2.742dBm, IFAmp=2.399dB, EVM=75.798%, Status=0
[seq_id=624] agent_inference: LNA=1, Filter=0, Mixer=2.727dBm, IFAmp=2.443dB, EVM=75.862%, Status=0
[seq_id=625] agent_inference: LNA=1, Filter=0, Mixer=2.725dBm, IFAmp=2.418dB, EVM=75.881%, Status=0
[seq_id=626] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.395dB, EVM=75.796%, Status=0
[seq_id=627] agent_inference: LNA=1, Filter=0, Mixer=2.765dBm, IFAmp=2.343dB, EVM=75.659%, Status=0
[seq_id=628] agent_inference: LNA=1, Filter=0, Mixer=2.754dBm, IFAmp=2.373dB, EVM=75.677%, Status=0
[seq_id=629] agent_inference: LNA=1, Filter=0, Mixer=2.762dBm, IFAmp=2.394dB, EVM=75.764%, Status=0
[seq_id=630] agent_inference: LNA=1, Filter=0, Mixer=2.739dBm, IFAmp=2.360dB, EVM=75.799%, Status=0
[seq_id=631] agent_inference: LNA=1, Filter=0, Mixer=2.731dBm, IFAmp=2.374dB, EVM=75.792%, Status=0
[seq_id=632] agent_inference: LNA=1, Filter=0, Mixer=2.731dBm, IFAmp=2.394dB, EVM=75.771%, Status=0
[seq_id=633] agent_inference: LNA=1, Filter=0, Mixer=2.734dBm, IFAmp=2.358dB, EVM=75.811%, Status=0
[seq_id=634] agent_inference: LNA=1, Filter=0, Mixer=2.743dBm, IFAmp=2.311dB, EVM=75.725%, Status=0
[seq_id=635] agent_inference: LNA=1, Filter=0, Mixer=2.697dBm, IFAmp=2.433dB, EVM=75.887%, Status=0
[seq_id=636] agent_inference: LNA=1, Filter=0, Mixer=2.754dBm, IFAmp=2.338dB, EVM=75.745%, Status=0
[seq_id=637] agent_inference: LNA=1, Filter=0, Mixer=2.738dBm, IFAmp=2.335dB, EVM=75.718%, Status=0
[seq_id=638] agent_inference: LNA=1, Filter=0, Mixer=2.761dBm, IFAmp=2.423dB, EVM=75.727%, Status=0
[seq_id=639] agent_inference: LNA=1, Filter=0, Mixer=2.721dBm, IFAmp=2.407dB, EVM=75.891%, Status=0
[seq_id=640] agent_inference: LNA=1, Filter=0, Mixer=2.720dBm, IFAmp=2.461dB, EVM=75.953%, Status=0
[seq_id=641] agent_inference: LNA=1, Filter=0, Mixer=2.748dBm, IFAmp=2.355dB, EVM=75.782%, Status=0
[seq_id=642] agent_inference: LNA=1, Filter=0, Mixer=2.718dBm, IFAmp=2.404dB, EVM=75.850%, Status=0
[seq_id=643] agent_inference: LNA=1, Filter=0, Mixer=2.765dBm, IFAmp=2.321dB, EVM=75.578%, Status=0
[seq_id=644] agent_inference: LNA=1, Filter=0, Mixer=2.739dBm, IFAmp=2.347dB, EVM=75.760%, Status=0
[seq_id=645] agent_inference: LNA=1, Filter=0, Mixer=2.766dBm, IFAmp=2.375dB, EVM=75.711%, Status=0
[seq_id=646] agent_inference: LNA=1, Filter=0, Mixer=2.732dBm, IFAmp=2.379dB, EVM=75.713%, Status=0
[seq_id=647] agent_inference: LNA=1, Filter=0, Mixer=2.717dBm, IFAmp=2.423dB, EVM=75.857%, Status=0
[seq_id=648] agent_inference: LNA=1, Filter=0, Mixer=2.747dBm, IFAmp=2.314dB, EVM=75.718%, Status=0
[seq_id=649] agent_inference: LNA=1, Filter=0, Mixer=2.744dBm, IFAmp=2.381dB, EVM=75.747%, Status=0
[seq_id=650] agent_inference: LNA=1, Filter=0, Mixer=2.727dBm, IFAmp=2.382dB, EVM=75.820%, Status=0
[seq_id=651] agent_inference: LNA=1, Filter=0, Mixer=2.706dBm, IFAmp=2.512dB, EVM=76.039%, Status=0
[seq_id=652] agent_inference: LNA=1, Filter=0, Mixer=2.735dBm, IFAmp=2.432dB, EVM=75.838%, Status=0
[seq_id=653] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.377dB, EVM=75.749%, Status=0
[seq_id=654] agent_inference: LNA=1, Filter=0, Mixer=2.720dBm, IFAmp=2.427dB, EVM=75.815%, Status=0
[seq_id=655] agent_inference: LNA=1, Filter=0, Mixer=2.746dBm, IFAmp=2.387dB, EVM=75.748%, Status=0
[seq_id=656] agent_inference: LNA=1, Filter=0, Mixer=2.749dBm, IFAmp=2.320dB, EVM=75.703%, Status=0
[seq_id=657] agent_inference: LNA=1, Filter=0, Mixer=2.729dBm, IFAmp=2.361dB, EVM=75.823%, Status=0
[seq_id=658] agent_inference: LNA=1, Filter=0, Mixer=2.756dBm, IFAmp=2.379dB, EVM=75.704%, Status=0
[seq_id=659] agent_inference: LNA=1, Filter=0, Mixer=2.717dBm, IFAmp=2.467dB, EVM=75.933%, Status=0
[seq_id=660] agent_inference: LNA=1, Filter=0, Mixer=2.741dBm, IFAmp=2.403dB, EVM=75.726%, Status=0
[seq_id=661] agent_inference: LNA=1, Filter=0, Mixer=2.725dBm, IFAmp=2.396dB, EVM=75.738%, Status=0
[seq_id=662] agent_inference: LNA=1, Filter=0, Mixer=2.737dBm, IFAmp=2.390dB, EVM=75.809%, Status=0
[seq_id=663] agent_inference: LNA=1, Filter=0, Mixer=2.735dBm, IFAmp=2.443dB, EVM=75.843%, Status=0
[seq_id=664] agent_inference: LNA=1, Filter=0, Mixer=2.756dBm, IFAmp=2.349dB, EVM=75.677%, Status=0
[seq_id=665] agent_inference: LNA=1, Filter=0, Mixer=2.740dBm, IFAmp=2.468dB, EVM=75.782%, Status=0
[seq_id=666] agent_inference: LNA=1, Filter=0, Mixer=2.769dBm, IFAmp=2.374dB, EVM=75.742%, Status=0
[seq_id=667] agent_inference: LNA=1, Filter=0, Mixer=2.714dBm, IFAmp=2.452dB, EVM=75.920%, Status=0
[seq_id=668] agent_inference: LNA=1, Filter=0, Mixer=2.821dBm, IFAmp=2.215dB, EVM=75.604%, Status=0
[seq_id=669] agent_inference: LNA=1, Filter=0, Mixer=2.844dBm, IFAmp=2.200dB, EVM=75.441%, Status=0
[seq_id=670] agent_inference: LNA=1, Filter=0, Mixer=2.840dBm, IFAmp=2.209dB, EVM=75.369%, Status=0
[seq_id=671] agent_inference: LNA=1, Filter=0, Mixer=2.837dBm, IFAmp=2.272dB, EVM=75.550%, Status=0
[seq_id=672] agent_inference: LNA=1, Filter=0, Mixer=2.855dBm, IFAmp=2.239dB, EVM=75.522%, Status=0
[seq_id=673] agent_inference: LNA=1, Filter=0, Mixer=2.797dBm, IFAmp=2.253dB, EVM=75.597%, Status=0
[seq_id=674] agent_inference: LNA=1, Filter=0, Mixer=2.820dBm, IFAmp=2.314dB, EVM=75.649%, Status=0
[seq_id=675] agent_inference: LNA=1, Filter=0, Mixer=2.836dBm, IFAmp=2.236dB, EVM=75.424%, Status=0
[seq_id=676] agent_inference: LNA=1, Filter=0, Mixer=2.839dBm, IFAmp=2.196dB, EVM=75.439%, Status=0
[seq_id=677] agent_inference: LNA=1, Filter=0, Mixer=2.866dBm, IFAmp=2.124dB, EVM=75.322%, Status=0
[seq_id=678] agent_inference: LNA=1, Filter=0, Mixer=2.791dBm, IFAmp=2.332dB, EVM=75.750%, Status=0
[seq_id=679] agent_inference: LNA=1, Filter=0, Mixer=2.846dBm, IFAmp=2.204dB, EVM=75.472%, Status=0
[seq_id=680] agent_inference: LNA=1, Filter=0, Mixer=2.822dBm, IFAmp=2.305dB, EVM=75.546%, Status=0
[seq_id=681] agent_inference: LNA=1, Filter=0, Mixer=2.808dBm, IFAmp=2.308dB, EVM=75.523%, Status=0
[seq_id=682] agent_inference: LNA=1, Filter=0, Mixer=2.846dBm, IFAmp=2.214dB, EVM=75.507%, Status=0
[seq_id=683] agent_inference: LNA=1, Filter=0, Mixer=2.823dBm, IFAmp=2.207dB, EVM=75.419%, Status=0
[seq_id=684] agent_inference: LNA=1, Filter=0, Mixer=2.870dBm, IFAmp=2.128dB, EVM=75.250%, Status=0
[seq_id=685] agent_inference: LNA=1, Filter=0, Mixer=2.806dBm, IFAmp=2.315dB, EVM=75.647%, Status=0
[seq_id=686] agent_inference: LNA=1, Filter=0, Mixer=2.823dBm, IFAmp=2.219dB, EVM=75.626%, Status=0
[seq_id=687] agent_inference: LNA=1, Filter=0, Mixer=2.855dBm, IFAmp=2.211dB, EVM=75.345%, Status=0
[seq_id=688] agent_inference: LNA=1, Filter=0, Mixer=2.830dBm, IFAmp=2.281dB, EVM=75.544%, Status=0
[seq_id=689] agent_inference: LNA=1, Filter=0, Mixer=2.834dBm, IFAmp=2.231dB, EVM=75.443%, Status=0
[seq_id=690] agent_inference: LNA=1, Filter=0, Mixer=2.842dBm, IFAmp=2.215dB, EVM=75.508%, Status=0
[seq_id=691] agent_inference: LNA=1, Filter=0, Mixer=2.859dBm, IFAmp=2.207dB, EVM=75.316%, Status=0
[seq_id=692] agent_inference: LNA=1, Filter=0, Mixer=2.855dBm, IFAmp=2.098dB, EVM=75.310%, Status=0
[seq_id=693] agent_inference: LNA=1, Filter=0, Mixer=2.846dBm, IFAmp=2.230dB, EVM=75.430%, Status=0
[seq_id=694] agent_inference: LNA=1, Filter=0, Mixer=2.838dBm, IFAmp=2.283dB, EVM=75.458%, Status=0
[seq_id=695] agent_inference: LNA=1, Filter=0, Mixer=2.855dBm, IFAmp=2.088dB, EVM=75.381%, Status=0
[seq_id=696] agent_inference: LNA=1, Filter=0, Mixer=2.824dBm, IFAmp=2.277dB, EVM=75.583%, Status=0
[seq_id=697] agent_inference: LNA=1, Filter=0, Mixer=2.836dBm, IFAmp=2.247dB, EVM=75.433%, Status=0
[seq_id=698] agent_inference: LNA=1, Filter=0, Mixer=2.801dBm, IFAmp=2.255dB, EVM=75.670%, Status=0
[seq_id=699] agent_inference: LNA=1, Filter=0, Mixer=2.839dBm, IFAmp=2.190dB, EVM=75.450%, Status=0
[seq_id=700] agent_inference: LNA=1, Filter=0, Mixer=2.854dBm, IFAmp=2.145dB, EVM=75.361%, Status=0
[seq_id=701] agent_inference: LNA=1, Filter=0, Mixer=2.816dBm, IFAmp=2.292dB, EVM=75.631%, Status=0
[seq_id=702] agent_inference: LNA=1, Filter=0, Mixer=2.784dBm, IFAmp=2.245dB, EVM=75.757%, Status=0
[seq_id=703] agent_inference: LNA=1, Filter=0, Mixer=2.817dBm, IFAmp=2.286dB, EVM=75.646%, Status=0
[seq_id=704] agent_inference: LNA=1, Filter=0, Mixer=2.865dBm, IFAmp=2.161dB, EVM=75.347%, Status=0
[seq_id=705] agent_inference: LNA=1, Filter=0, Mixer=2.848dBm, IFAmp=2.234dB, EVM=75.403%, Status=0
[seq_id=706] agent_inference: LNA=1, Filter=0, Mixer=2.803dBm, IFAmp=2.266dB, EVM=75.706%, Status=0
[seq_id=707] agent_inference: LNA=1, Filter=0, Mixer=2.845dBm, IFAmp=2.162dB, EVM=75.353%, Status=0
[seq_id=708] agent_inference: LNA=1, Filter=0, Mixer=2.845dBm, IFAmp=2.241dB, EVM=75.486%, Status=0
[seq_id=709] agent_inference: LNA=1, Filter=0, Mixer=2.840dBm, IFAmp=2.231dB, EVM=75.479%, Status=0
[seq_id=710] agent_inference: LNA=1, Filter=0, Mixer=2.853dBm, IFAmp=2.237dB, EVM=75.431%, Status=0
[seq_id=711] agent_inference: LNA=1, Filter=0, Mixer=2.870dBm, IFAmp=2.088dB, EVM=75.348%, Status=0
[seq_id=712] agent_inference: LNA=1, Filter=0, Mixer=2.856dBm, IFAmp=2.195dB, EVM=75.383%, Status=0
[seq_id=713] agent_inference: LNA=1, Filter=0, Mixer=2.830dBm, IFAmp=2.209dB, EVM=75.464%, Status=0
[seq_id=714] agent_inference: LNA=1, Filter=0, Mixer=2.832dBm, IFAmp=2.250dB, EVM=75.491%, Status=0
[seq_id=1] agent_inference: LNA=1, Filter=0, Mixer=2.834dBm, IFAmp=2.144dB, EVM=75.377%, Status=0
[seq_id=2] agent_inference: LNA=1, Filter=0, Mixer=0.273dBm, IFAmp=16.812dB, EVM=97.534%, Status=0
[seq_id=3] agent_inference: LNA=1, Filter=0, Mixer=0.273dBm, IFAmp=16.764dB, EVM=97.549%, Status=0
[seq_id=4] agent_inference: LNA=1, Filter=0, Mixer=0.279dBm, IFAmp=16.817dB, EVM=97.551%, Status=0
[seq_id=5] agent_inference: LNA=1, Filter=0, Mixer=0.276dBm, IFAmp=16.765dB, EVM=97.560%, Status=0
[seq_id=6] agent_inference: LNA=1, Filter=0, Mixer=0.262dBm, IFAmp=16.810dB, EVM=97.558%, Status=0
[seq_id=7] agent_inference: LNA=1, Filter=0, Mixer=0.254dBm, IFAmp=16.862dB, EVM=97.561%, Status=0
[seq_id=8] agent_inference: LNA=1, Filter=0, Mixer=0.294dBm, IFAmp=16.760dB, EVM=97.537%, Status=0
[seq_id=9] agent_inference: LNA=1, Filter=0, Mixer=0.256dBm, IFAmp=16.854dB, EVM=97.542%, Status=0
[seq_id=10] agent_inference: LNA=1, Filter=0, Mixer=0.290dBm, IFAmp=16.744dB, EVM=97.554%, Status=0
[seq_id=11] agent_inference: LNA=1, Filter=0, Mixer=0.238dBm, IFAmp=16.874dB, EVM=97.523%, Status=0
[seq_id=12] agent_inference: LNA=1, Filter=0, Mixer=0.288dBm, IFAmp=16.756dB, EVM=97.530%, Status=0
[seq_id=13] agent_inference: LNA=1, Filter=0, Mixer=0.274dBm, IFAmp=16.804dB, EVM=97.550%, Status=0
[seq_id=14] agent_inference: LNA=1, Filter=0, Mixer=0.288dBm, IFAmp=16.768dB, EVM=97.533%, Status=0
[seq_id=15] agent_inference: LNA=1, Filter=0, Mixer=0.302dBm, IFAmp=16.711dB, EVM=97.554%, Status=0
[seq_id=16] agent_inference: LNA=1, Filter=0, Mixer=0.260dBm, IFAmp=16.808dB, EVM=97.555%, Status=0
[seq_id=17] agent_inference: LNA=1, Filter=0, Mixer=0.268dBm, IFAmp=16.792dB, EVM=97.535%, Status=0
[seq_id=18] agent_inference: LNA=1, Filter=0, Mixer=0.285dBm, IFAmp=16.785dB, EVM=97.544%, Status=0
[seq_id=19] agent_inference: LNA=1, Filter=0, Mixer=0.281dBm, IFAmp=16.784dB, EVM=97.543%, Status=0
[seq_id=20] agent_inference: LNA=1, Filter=0, Mixer=0.270dBm, IFAmp=16.787dB, EVM=97.564%, Status=0
[seq_id=21] agent_inference: LNA=1, Filter=0, Mixer=0.267dBm, IFAmp=16.791dB, EVM=97.531%, Status=0
[seq_id=22] agent_inference: LNA=1, Filter=0, Mixer=0.260dBm, IFAmp=16.808dB, EVM=97.532%, Status=0
[seq_id=23] agent_inference: LNA=1, Filter=0, Mixer=0.277dBm, IFAmp=16.792dB, EVM=97.555%, Status=0
[seq_id=24] agent_inference: LNA=1, Filter=0, Mixer=0.272dBm, IFAmp=16.749dB, EVM=97.558%, Status=0
[seq_id=25] agent_inference: LNA=1, Filter=0, Mixer=0.266dBm, IFAmp=16.795dB, EVM=97.550%, Status=0
[seq_id=26] agent_inference: LNA=1, Filter=0, Mixer=0.298dBm, IFAmp=16.735dB, EVM=97.524%, Status=0
[seq_id=27] agent_inference: LNA=1, Filter=0, Mixer=0.263dBm, IFAmp=16.775dB, EVM=97.548%, Status=0
[seq_id=28] agent_inference: LNA=1, Filter=0, Mixer=0.270dBm, IFAmp=16.792dB, EVM=97.552%, Status=0
[seq_id=29] agent_inference: LNA=1, Filter=0, Mixer=0.484dBm, IFAmp=16.885dB, EVM=97.567%, Status=0
[seq_id=30] agent_inference: LNA=1, Filter=0, Mixer=0.492dBm, IFAmp=16.864dB, EVM=97.572%, Status=0
[seq_id=31] agent_inference: LNA=1, Filter=0, Mixer=0.475dBm, IFAmp=16.891dB, EVM=97.579%, Status=0
[seq_id=32] agent_inference: LNA=1, Filter=0, Mixer=0.480dBm, IFAmp=16.865dB, EVM=97.580%, Status=0
[seq_id=33] agent_inference: LNA=1, Filter=0, Mixer=0.501dBm, IFAmp=16.911dB, EVM=97.570%, Status=0
[seq_id=34] agent_inference: LNA=1, Filter=0, Mixer=0.469dBm, IFAmp=16.918dB, EVM=97.562%, Status=0
[seq_id=35] agent_inference: LNA=1, Filter=0, Mixer=0.492dBm, IFAmp=16.892dB, EVM=97.571%, Status=0
[seq_id=36] agent_inference: LNA=1, Filter=0, Mixer=0.458dBm, IFAmp=16.927dB, EVM=97.559%, Status=0
[seq_id=37] agent_inference: LNA=1, Filter=0, Mixer=0.482dBm, IFAmp=16.935dB, EVM=97.570%, Status=0
[seq_id=38] agent_inference: LNA=1, Filter=0, Mixer=0.474dBm, IFAmp=16.826dB, EVM=97.562%, Status=0
[seq_id=39] agent_inference: LNA=1, Filter=0, Mixer=0.474dBm, IFAmp=16.961dB, EVM=97.565%, Status=0
[seq_id=40] agent_inference: LNA=1, Filter=0, Mixer=0.499dBm, IFAmp=16.891dB, EVM=97.574%, Status=0
[seq_id=41] agent_inference: LNA=1, Filter=0, Mixer=0.489dBm, IFAmp=16.856dB, EVM=97.557%, Status=0
[seq_id=42] agent_inference: LNA=1, Filter=0, Mixer=0.486dBm, IFAmp=16.854dB, EVM=97.569%, Status=0
[seq_id=43] agent_inference: LNA=1, Filter=0, Mixer=0.462dBm, IFAmp=16.880dB, EVM=97.573%, Status=0
[seq_id=44] agent_inference: LNA=1, Filter=0, Mixer=0.492dBm, IFAmp=16.896dB, EVM=97.578%, Status=0
[seq_id=45] agent_inference: LNA=1, Filter=0, Mixer=0.488dBm, IFAmp=16.871dB, EVM=97.576%, Status=0
[seq_id=46] agent_inference: LNA=1, Filter=0, Mixer=0.468dBm, IFAmp=16.869dB, EVM=97.572%, Status=0
[seq_id=47] agent_inference: LNA=1, Filter=0, Mixer=0.472dBm, IFAmp=16.894dB, EVM=97.577%, Status=0
[seq_id=48] agent_inference: LNA=1, Filter=0, Mixer=0.475dBm, IFAmp=16.912dB, EVM=97.575%, Status=0
[seq_id=49] agent_inference: LNA=1, Filter=0, Mixer=0.490dBm, IFAmp=16.831dB, EVM=97.573%, Status=0
[seq_id=50] agent_inference: LNA=1, Filter=0, Mixer=0.308dBm, IFAmp=16.615dB, EVM=97.551%, Status=0
[seq_id=51] agent_inference: LNA=1, Filter=0, Mixer=0.345dBm, IFAmp=16.514dB, EVM=97.555%, Status=0
[seq_id=52] agent_inference: LNA=1, Filter=0, Mixer=0.345dBm, IFAmp=16.513dB, EVM=97.559%, Status=0
[seq_id=53] agent_inference: LNA=1, Filter=0, Mixer=0.310dBm, IFAmp=16.612dB, EVM=97.570%, Status=0
[seq_id=54] agent_inference: LNA=1, Filter=0, Mixer=0.308dBm, IFAmp=16.600dB, EVM=97.531%, Status=0
[seq_id=55] agent_inference: LNA=1, Filter=0, Mixer=0.317dBm, IFAmp=16.577dB, EVM=97.596%, Status=0
[seq_id=56] agent_inference: LNA=1, Filter=0, Mixer=0.347dBm, IFAmp=16.486dB, EVM=97.566%, Status=0
[seq_id=57] agent_inference: LNA=1, Filter=0, Mixer=0.322dBm, IFAmp=16.610dB, EVM=97.523%, Status=0
[seq_id=58] agent_inference: LNA=1, Filter=0, Mixer=0.311dBm, IFAmp=16.617dB, EVM=97.577%, Status=0
[seq_id=59] agent_inference: LNA=1, Filter=0, Mixer=0.334dBm, IFAmp=16.535dB, EVM=97.607%, Status=0
[seq_id=60] agent_inference: LNA=1, Filter=0, Mixer=0.301dBm, IFAmp=16.594dB, EVM=97.577%, Status=0
[seq_id=61] agent_inference: LNA=1, Filter=0, Mixer=0.333dBm, IFAmp=16.581dB, EVM=97.512%, Status=0
[seq_id=62] agent_inference: LNA=1, Filter=0, Mixer=0.312dBm, IFAmp=16.598dB, EVM=97.554%, Status=0
[seq_id=63] agent_inference: LNA=1, Filter=0, Mixer=0.336dBm, IFAmp=16.524dB, EVM=97.565%, Status=0
[seq_id=64] agent_inference: LNA=1, Filter=0, Mixer=0.369dBm, IFAmp=16.477dB, EVM=97.599%, Status=0
[seq_id=65] agent_inference: LNA=1, Filter=0, Mixer=0.363dBm, IFAmp=16.485dB, EVM=97.619%, Status=0
[seq_id=66] agent_inference: LNA=1, Filter=0, Mixer=0.305dBm, IFAmp=16.624dB, EVM=97.548%, Status=0
[seq_id=67] agent_inference: LNA=1, Filter=0, Mixer=0.314dBm, IFAmp=16.609dB, EVM=97.556%, Status=0
[seq_id=68] agent_inference: LNA=1, Filter=0, Mixer=0.336dBm, IFAmp=16.531dB, EVM=97.558%, Status=0
[seq_id=69] agent_inference: LNA=1, Filter=0, Mixer=1.862dBm, IFAmp=14.233dB, EVM=96.976%, Status=0
[seq_id=70] agent_inference: LNA=1, Filter=0, Mixer=3.299dBm, IFAmp=12.331dB, EVM=96.189%, Status=0
[seq_id=71] agent_inference: LNA=1, Filter=0, Mixer=4.976dBm, IFAmp=9.695dB, EVM=94.602%, Status=0
[seq_id=72] agent_inference: LNA=1, Filter=0, Mixer=5.332dBm, IFAmp=8.981dB, EVM=93.828%, Status=0
[seq_id=73] agent_inference: LNA=1, Filter=0, Mixer=5.762dBm, IFAmp=6.585dB, EVM=91.433%, Status=0
[seq_id=74] agent_inference: LNA=1, Filter=0, Mixer=5.538dBm, IFAmp=5.791dB, EVM=89.095%, Status=0
[seq_id=75] agent_inference: LNA=1, Filter=0, Mixer=5.108dBm, IFAmp=5.128dB, EVM=86.143%, Status=0
[seq_id=76] agent_inference: LNA=1, Filter=0, Mixer=4.269dBm, IFAmp=4.455dB, EVM=82.745%, Status=0
[seq_id=77] agent_inference: LNA=1, Filter=0, Mixer=3.206dBm, IFAmp=3.236dB, EVM=78.228%, Status=0
[seq_id=78] agent_inference: LNA=1, Filter=0, Mixer=2.770dBm, IFAmp=2.475dB, EVM=75.654%, Status=0
[seq_id=79] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.507dB, EVM=75.754%, Status=0
[seq_id=80] agent_inference: LNA=1, Filter=0, Mixer=2.796dBm, IFAmp=2.378dB, EVM=75.329%, Status=0
[seq_id=81] agent_inference: LNA=1, Filter=0, Mixer=2.721dBm, IFAmp=2.554dB, EVM=75.624%, Status=0
[seq_id=82] agent_inference: LNA=1, Filter=0, Mixer=2.676dBm, IFAmp=2.607dB, EVM=76.192%, Status=0
[seq_id=83] agent_inference: LNA=1, Filter=0, Mixer=2.689dBm, IFAmp=2.534dB, EVM=75.792%, Status=0
[seq_id=84] agent_inference: LNA=1, Filter=0, Mixer=2.690dBm, IFAmp=2.558dB, EVM=75.949%, Status=0
[seq_id=85] agent_inference: LNA=1, Filter=0, Mixer=2.749dBm, IFAmp=2.490dB, EVM=75.685%, Status=0
[seq_id=86] agent_inference: LNA=1, Filter=0, Mixer=2.710dBm, IFAmp=2.511dB, EVM=75.700%, Status=0
[seq_id=87] agent_inference: LNA=1, Filter=0, Mixer=2.705dBm, IFAmp=2.491dB, EVM=75.514%, Status=0
[seq_id=88] agent_inference: LNA=1, Filter=0, Mixer=2.682dBm, IFAmp=2.532dB, EVM=75.761%, Status=0
[seq_id=89] agent_inference: LNA=1, Filter=0, Mixer=2.633dBm, IFAmp=2.594dB, EVM=76.099%, Status=0
[seq_id=90] agent_inference: LNA=1, Filter=0, Mixer=2.737dBm, IFAmp=2.458dB, EVM=75.810%, Status=0
[seq_id=91] agent_inference: LNA=1, Filter=0, Mixer=2.745dBm, IFAmp=2.477dB, EVM=75.597%, Status=0
[seq_id=92] agent_inference: LNA=1, Filter=0, Mixer=2.672dBm, IFAmp=2.523dB, EVM=75.790%, Status=0
[seq_id=93] agent_inference: LNA=1, Filter=0, Mixer=2.704dBm, IFAmp=2.562dB, EVM=75.853%, Status=0
[seq_id=94] agent_inference: LNA=1, Filter=0, Mixer=2.729dBm, IFAmp=2.543dB, EVM=75.692%, Status=0
[seq_id=95] agent_inference: LNA=1, Filter=0, Mixer=2.674dBm, IFAmp=2.552dB, EVM=75.858%, Status=0
[seq_id=96] agent_inference: LNA=1, Filter=0, Mixer=2.742dBm, IFAmp=2.369dB, EVM=75.415%, Status=0
[seq_id=97] agent_inference: LNA=1, Filter=0, Mixer=2.700dBm, IFAmp=2.518dB, EVM=75.844%, Status=0
[seq_id=98] agent_inference: LNA=1, Filter=0, Mixer=2.683dBm, IFAmp=2.549dB, EVM=75.839%, Status=0
[seq_id=99] agent_inference: LNA=1, Filter=0, Mixer=2.628dBm, IFAmp=2.608dB, EVM=76.137%, Status=0
